city,time,name,rate,type,location,price
Brisbane,21-22,Oaks Aurora,Good ,Serviced apartment,"Brisbane, 0.9 km to City centre",156
Brisbane,21-22,Stamford Plaza Brisbane,Excellent ,Hotel,"Brisbane, 0.7 km to City centre",218
Brisbane,21-22,Riverside Hotel SouthBank,Good ,Hotel,"Brisbane, 0.7 km to City centre",132
Brisbane,21-22,Fleet Lane,Good ,Hotel,"Brisbane, 0.7 km to City centre",153
Brisbane,21-22,Novotel Brisbane South Bank,Excellent ,Hotel,"Brisbane, 1.0 km to City centre",284
Brisbane,21-22,Four Points by Sheraton Brisbane,Excellent ,Hotel,"Brisbane, 0.5 km to City centre",206
Brisbane,21-22,Oaks Casino Towers,Very good ,Serviced apartment,"Brisbane, 0.2 km to City centre",165
Brisbane,21-22,Great Southern Hotel Brisbane, ,Hotel,"Brisbane, 0.3 km to City centre",114
Brisbane,21-22,Capri by Fraser Brisbane,Excellent ,Hotel,"Brisbane, 0.4 km to City centre",206
Brisbane,21-22,The Point Brisbane Hotel,Excellent ,Hotel,"Brisbane, 1.3 km to City centre",206
Brisbane,21-22,Forest Lodge Apartments,Good ,Serviced apartment,"Brisbane, 5.6 km to City centre",100
Brisbane,21-22,ibis Styles Brisbane Elizabeth Street Hotel,Excellent ,Hotel,"Brisbane, 0.1 km to City centre",143
Brisbane,21-22,Calamvale,Excellent ,Hotel,"Brisbane, 15.9 km to City centre",181
Brisbane,21-22,Hotel ibis budget Brisbane Airport, ,Hotel,"Brisbane, 8.3 km to City centre",99
Brisbane,21-22,Oaks Felix Brisbane,Very good ,,"Brisbane, 0.6 km to City centre",161
Brisbane,21-22,Raceways Motel,Excellent ,Motel,"Brisbane, 5.9 km to City centre",115
Brisbane,21-22,Hotel Treasury Brisbane,Excellent ,Hotel,"Brisbane, 0.1 km to City centre",231
Brisbane,21-22,Adina Apartment Hotel Brisbane Anzac Square,Excellent ,Serviced apartment,"Brisbane, 0.5 km to City centre",170
Brisbane,21-22,Best Western Plus Hotel Diana,Good ,Hotel,"Brisbane, 1.8 km to City centre",165
Brisbane,21-22,Brisbane Casino Towers,Excellent ,House / Apartment,"Brisbane, 0.7 km to City centre",180
Brisbane,21-22,Benson Court,Good ,Hotel,"Brisbane, 3.6 km to City centre",116
Brisbane,22-23,The Chermside Apartments,Very good ,Serviced apartment,"Brisbane, 9.3 km to City centre",113
Brisbane,22-23,Meriton Suites Herschel Street,Excellent ,Serviced apartment,"Brisbane, 0.5 km to City centre",182
Brisbane,22-23,Oaks Aurora,Good ,Serviced apartment,"Brisbane, 0.9 km to City centre",151
Brisbane,22-23,Quest Chermside On Playfield,Excellent ,Serviced apartment,"Brisbane, 9.8 km to City centre",158
Brisbane,22-23,Capri by Fraser Brisbane,Excellent ,Hotel,"Brisbane, 0.4 km to City centre",149
Brisbane,22-23,Stamford Plaza Brisbane,Excellent ,Hotel,"Brisbane, 0.7 km to City centre",199
Brisbane,22-23,Quest Cannon Hill,Excellent ,House / Apartment,"Brisbane, 6.4 km to City centre",153
Brisbane,22-23,Novotel Brisbane South Bank,Excellent ,Hotel,"Brisbane, 1.0 km to City centre",203
Brisbane,22-23,Fleet Lane,Good ,Hotel,"Brisbane, 0.7 km to City centre",191
Brisbane,22-23,ibis Styles Brisbane Elizabeth Street Hotel,Excellent ,Hotel,"Brisbane, 0.1 km to City centre",127
Brisbane,22-23,The Point Brisbane Hotel,Excellent ,Hotel,"Brisbane, 1.3 km to City centre",180
Brisbane,22-23,Riverside Hotel SouthBank,Good ,Hotel,"Brisbane, 0.7 km to City centre",146
Brisbane,22-23,Oaks Casino Towers,Very good ,Serviced apartment,"Brisbane, 0.2 km to City centre",175
Brisbane,22-23,Four Points by Sheraton Brisbane,Excellent ,Hotel,"Brisbane, 0.5 km to City centre",149
Brisbane,22-23,Hotel Hilton Brisbane,Excellent ,Hotel,"Brisbane, 0.4 km to City centre",150
Brisbane,22-23,Great Southern Hotel Brisbane, ,Hotel,"Brisbane, 0.3 km to City centre",119
Brisbane,22-23,Forest Lodge Apartments,Good ,Serviced apartment,"Brisbane, 5.6 km to City centre",100
Brisbane,22-23,Holiday Inn Express Brisbane Central,Excellent ,Hotel,"Brisbane, 1.0 km to City centre",140
Brisbane,22-23,Raceways Motel,Excellent ,Motel,"Brisbane, 5.9 km to City centre",115
Brisbane,22-23,Hotel ibis budget Brisbane Airport, ,Hotel,"Brisbane, 8.3 km to City centre",99
Brisbane,22-23,Oaks Felix Brisbane,Very good ,,"Brisbane, 0.6 km to City centre",161
Brisbane,22-23,Adina Apartment Hotel Brisbane Anzac Square,Excellent ,Serviced apartment,"Brisbane, 0.5 km to City centre",161
Brisbane,22-23,Next Hotel Brisbane,Excellent ,Hotel,"Brisbane, 0.1 km to City centre",162
Brisbane,22-23,Best Western Plus Hotel Diana,Good ,Hotel,"Brisbane, 1.8 km to City centre",165
Brisbane,22-23,Benson Court,Good ,Hotel,"Brisbane, 3.6 km to City centre",116
Brisbane,23-24,The Chermside Apartments,Very good ,Serviced apartment,"Brisbane, 9.3 km to City centre",113
Brisbane,23-24,Meriton Suites Herschel Street,Excellent ,Serviced apartment,"Brisbane, 0.5 km to City centre",182
Brisbane,23-24,Oaks Aurora,Good ,Serviced apartment,"Brisbane, 0.9 km to City centre",184
Brisbane,23-24,Quest Chermside On Playfield,Excellent ,Serviced apartment,"Brisbane, 9.8 km to City centre",158
Brisbane,23-24,Novotel Brisbane South Bank,Excellent ,Hotel,"Brisbane, 1.0 km to City centre",190
Brisbane,23-24,Capri by Fraser Brisbane,Excellent ,Hotel,"Brisbane, 0.4 km to City centre",162
Brisbane,23-24,Quest Cannon Hill,Excellent ,House / Apartment,"Brisbane, 6.4 km to City centre",153
Brisbane,23-24,Stamford Plaza Brisbane,Excellent ,Hotel,"Brisbane, 0.7 km to City centre",275
Brisbane,23-24,The Point Brisbane Hotel,Excellent ,Hotel,"Brisbane, 1.3 km to City centre",187
Brisbane,23-24,Four Points by Sheraton Brisbane,Excellent ,Hotel,"Brisbane, 0.5 km to City centre",182
Brisbane,23-24,ibis Styles Brisbane Elizabeth Street Hotel,Excellent ,Hotel,"Brisbane, 0.1 km to City centre",135
Brisbane,23-24,Forest Lodge Apartments,Good ,Serviced apartment,"Brisbane, 5.6 km to City centre",100
Brisbane,23-24,Holiday Inn Express Brisbane Central,Excellent ,Hotel,"Brisbane, 1.0 km to City centre",141
Brisbane,23-24,Raceways Motel,Excellent ,Motel,"Brisbane, 5.9 km to City centre",110
Brisbane,23-24,Hotel ibis budget Brisbane Airport, ,Hotel,"Brisbane, 8.3 km to City centre",99
Brisbane,23-24,Riverside Hotel SouthBank,Good ,Hotel,"Brisbane, 0.7 km to City centre",165
Brisbane,23-24,Great Southern Hotel Brisbane, ,Hotel,"Brisbane, 0.3 km to City centre",144
Brisbane,23-24,Adina Apartment Hotel Brisbane Anzac Square,Excellent ,Serviced apartment,"Brisbane, 0.5 km to City centre",170
Brisbane,23-24,Fleet Lane,Good ,Hotel,"Brisbane, 0.7 km to City centre",255
Brisbane,23-24,Benson Court,Good ,Hotel,"Brisbane, 3.6 km to City centre",116
Brisbane,23-24,Chasely Apartment Hotel,Very good ,Serviced apartment,"Brisbane, 2.5 km to City centre",149
Brisbane,23-24,Hotel Hilton Brisbane,Excellent ,Hotel,"Brisbane, 0.4 km to City centre",195
Brisbane,23-24,Toowong Inn & Suites,Very good ,Motel,"Brisbane, 3.4 km to City centre",151
Brisbane,23-24,Oaks Felix Brisbane,Very good ,,"Brisbane, 0.6 km to City centre",161
Brisbane,23-24,Park Regis North Quay,Very good ,Serviced apartment,"Brisbane, 0.8 km to City centre",125
Brisbane,24-25,The Chermside Apartments,Very good ,Serviced apartment,"Brisbane, 9.3 km to City centre",97
Brisbane,24-25,Meriton Suites Herschel Street,Excellent ,Serviced apartment,"Brisbane, 0.5 km to City centre",132
Brisbane,24-25,Ivy Eve Apartments,Excellent ,House / Apartment,"Brisbane, 0.9 km to City centre",170
Brisbane,24-25,Quest Chermside On Playfield,Excellent ,Serviced apartment,"Brisbane, 9.8 km to City centre",158
Brisbane,24-25,Oaks Aurora,Good ,Serviced apartment,"Brisbane, 0.9 km to City centre",137
Brisbane,24-25,Stamford Plaza Brisbane,Excellent ,Hotel,"Brisbane, 0.7 km to City centre",189
Brisbane,24-25,Four Points by Sheraton Brisbane,Excellent ,Hotel,"Brisbane, 0.5 km to City centre",140
Brisbane,24-25,Capri by Fraser Brisbane,Excellent ,Hotel,"Brisbane, 0.4 km to City centre",140
Brisbane,24-25,Novotel Brisbane South Bank,Excellent ,Hotel,"Brisbane, 1.0 km to City centre",190
Brisbane,24-25,Great Southern Hotel Brisbane, ,Hotel,"Brisbane, 0.3 km to City centre",94
Brisbane,24-25,Fleet Lane,Good ,Hotel,"Brisbane, 0.7 km to City centre",140
Brisbane,24-25,Adina Apartment Hotel Brisbane Anzac Square,Excellent ,Serviced apartment,"Brisbane, 0.5 km to City centre",125
Brisbane,24-25,Oaks Casino Towers,Very good ,Serviced apartment,"Brisbane, 0.2 km to City centre",151
Brisbane,24-25,Quest Cannon Hill,Excellent ,House / Apartment,"Brisbane, 6.4 km to City centre",165
Brisbane,24-25,Riverside Hotel SouthBank,Good ,Hotel,"Brisbane, 0.7 km to City centre",142
Brisbane,24-25,ibis Styles Brisbane Elizabeth Street Hotel,Excellent ,Hotel,"Brisbane, 0.1 km to City centre",127
Brisbane,24-25,The Point Brisbane Hotel,Excellent ,Hotel,"Brisbane, 1.3 km to City centre",180
Brisbane,24-25,Hotel Oaks Charlotte Towers Brisbane,Very good ,Serviced apartment,"Brisbane, 0.4 km to City centre",139
Brisbane,24-25,Hotel Treasury Brisbane,Excellent ,Hotel,"Brisbane, 0.1 km to City centre",216
Brisbane,24-25,Holiday Inn Express Brisbane Central,Excellent ,Hotel,"Brisbane, 1.0 km to City centre",136
Brisbane,24-25,Forest Lodge Apartments,Good ,Serviced apartment,"Brisbane, 5.6 km to City centre",100
Brisbane,24-25,Hotel Hilton Brisbane,Excellent ,Hotel,"Brisbane, 0.4 km to City centre",165
Brisbane,24-25,Hotel Alpha Mosaic Fortitude Valley,Very good ,Hotel,"Brisbane, 2.3 km to City centre",142
Brisbane,24-25,Raceways Motel,Excellent ,Motel,"Brisbane, 5.9 km to City centre",100
Brisbane,24-25,Gabba Central Apartments,Good ,Serviced apartment,"Brisbane, 2.1 km to City centre",129
Brisbane,25-26,Adina Apartment Hotel  Brisbane,Excellent ,Serviced apartment,"Brisbane, 0.1 km to City centre",179
Brisbane,25-26,The Chermside Apartments,Very good ,Serviced apartment,"Brisbane, 9.3 km to City centre",97
Brisbane,25-26,Ivy Eve Apartments,Excellent ,House / Apartment,"Brisbane, 0.9 km to City centre",170
Brisbane,25-26,Meriton Suites Herschel Street,Excellent ,Serviced apartment,"Brisbane, 0.5 km to City centre",157
Brisbane,25-26,Oaks Aurora,Good ,Serviced apartment,"Brisbane, 0.9 km to City centre",146
Brisbane,25-26,Fleet Lane,Good ,Hotel,"Brisbane, 0.7 km to City centre",153
Brisbane,25-26,Riverside Hotel SouthBank,Good ,Hotel,"Brisbane, 0.7 km to City centre",123
Brisbane,25-26,Capri by Fraser Brisbane,Excellent ,Hotel,"Brisbane, 0.4 km to City centre",179
Brisbane,25-26,Great Southern Hotel Brisbane, ,Hotel,"Brisbane, 0.3 km to City centre",94
Brisbane,25-26,Oaks Casino Towers,Very good ,Serviced apartment,"Brisbane, 0.2 km to City centre",151
Brisbane,25-26,ibis Styles Brisbane Elizabeth Street Hotel,Excellent ,Hotel,"Brisbane, 0.1 km to City centre",127
Brisbane,25-26,Quest Chermside On Playfield,Excellent ,Serviced apartment,"Brisbane, 9.8 km to City centre",167
Brisbane,25-26,Novotel Brisbane South Bank,Excellent ,Hotel,"Brisbane, 1.0 km to City centre",284
Brisbane,25-26,Stamford Plaza Brisbane,Excellent ,Hotel,"Brisbane, 0.7 km to City centre",237
Brisbane,25-26,Best Western Plus Hotel Diana,Good ,Hotel,"Brisbane, 1.8 km to City centre",144
Brisbane,25-26,Adina Apartment Hotel Brisbane Anzac Square,Excellent ,Serviced apartment,"Brisbane, 0.5 km to City centre",152
Brisbane,25-26,FV by Peppers,Very good ,Hotel,"Brisbane, 1.8 km to City centre",188
Brisbane,25-26,The Point Brisbane Hotel,Excellent ,Hotel,"Brisbane, 1.3 km to City centre",195
Brisbane,25-26,Forest Lodge Apartments,Good ,Serviced apartment,"Brisbane, 5.6 km to City centre",100
Brisbane,25-26,Oaks Felix Brisbane,Very good ,,"Brisbane, 0.6 km to City centre",146
Brisbane,25-26,Holiday Inn Express Brisbane Central,Excellent ,Hotel,"Brisbane, 1.0 km to City centre",139
Brisbane,25-26,Hotel ibis budget Brisbane Airport, ,Hotel,"Brisbane, 8.3 km to City centre",99
Brisbane,25-26,Four Points by Sheraton Brisbane,Excellent ,Hotel,"Brisbane, 0.5 km to City centre",219
Brisbane,25-26,Hotel Oaks Charlotte Towers Brisbane,Very good ,Serviced apartment,"Brisbane, 0.4 km to City centre",164
Brisbane,25-26,Brisbane Casino Towers,Excellent ,House / Apartment,"Brisbane, 0.7 km to City centre",170
Brisbane,26-27,Adina Apartment Hotel  Brisbane,Excellent ,Serviced apartment,"Brisbane, 0.1 km to City centre",179
Brisbane,26-27,The Chermside Apartments,Very good ,Serviced apartment,"Brisbane, 9.3 km to City centre",104
Brisbane,26-27,Ivy Eve Apartments,Excellent ,House / Apartment,"Brisbane, 0.9 km to City centre",170
Brisbane,26-27,Meriton Suites Herschel Street,Excellent ,Serviced apartment,"Brisbane, 0.5 km to City centre",192
Brisbane,26-27,Oaks Aurora,Good ,Serviced apartment,"Brisbane, 0.9 km to City centre",161
Brisbane,26-27,Fleet Lane,Good ,Hotel,"Brisbane, 0.7 km to City centre",153
Brisbane,26-27,Riverside Hotel SouthBank,Good ,Hotel,"Brisbane, 0.7 km to City centre",127
Brisbane,26-27,Quest Chermside On Playfield,Excellent ,Serviced apartment,"Brisbane, 9.8 km to City centre",167
Brisbane,26-27,Four Points by Sheraton Brisbane,Excellent ,Hotel,"Brisbane, 0.5 km to City centre",251
Brisbane,26-27,The Point Brisbane Hotel,Excellent ,Hotel,"Brisbane, 1.3 km to City centre",186
Brisbane,26-27,ibis Styles Brisbane Elizabeth Street Hotel,Excellent ,Hotel,"Brisbane, 0.1 km to City centre",135
Brisbane,26-27,Great Southern Hotel Brisbane, ,Hotel,"Brisbane, 0.3 km to City centre",114
Brisbane,26-27,Novotel Brisbane South Bank,Excellent ,Hotel,"Brisbane, 1.0 km to City centre",284
Brisbane,26-27,Forest Lodge Apartments,Good ,Serviced apartment,"Brisbane, 5.6 km to City centre",100
Brisbane,26-27,Raceways Motel,Excellent ,Motel,"Brisbane, 5.9 km to City centre",100
Brisbane,26-27,Gabba Central Apartments,Good ,Serviced apartment,"Brisbane, 2.1 km to City centre",129
Brisbane,26-27,Holiday Inn Express Brisbane Central,Excellent ,Hotel,"Brisbane, 1.0 km to City centre",144
Brisbane,26-27,Oaks Casino Towers,Very good ,Serviced apartment,"Brisbane, 0.2 km to City centre",203
Brisbane,26-27,Hotel ibis budget Brisbane Airport, ,Hotel,"Brisbane, 8.3 km to City centre",99
Brisbane,26-27,Best Western Plus Hotel Diana,Good ,Hotel,"Brisbane, 1.8 km to City centre",144
Brisbane,26-27,Brisbane Casino Towers,Excellent ,House / Apartment,"Brisbane, 0.7 km to City centre",170
Brisbane,26-27,Benson Court,Good ,Hotel,"Brisbane, 3.6 km to City centre",116
Brisbane,26-27,Chasely Apartment Hotel,Very good ,Serviced apartment,"Brisbane, 2.5 km to City centre",149
Brisbane,26-27,Toowong Inn & Suites,Very good ,Motel,"Brisbane, 3.4 km to City centre",151
Brisbane,26-27,Mantra South Bank Brisbane,Excellent ,Serviced apartment,"Brisbane, 0.8 km to City centre",199
Brisbane,27-28,Adina Apartment Hotel  Brisbane,Excellent ,Serviced apartment,"Brisbane, 0.1 km to City centre",179
Brisbane,27-28,The Chermside Apartments,Very good ,Serviced apartment,"Brisbane, 9.3 km to City centre",104
Brisbane,27-28,Meriton Suites Herschel Street,Excellent ,Serviced apartment,"Brisbane, 0.5 km to City centre",157
Brisbane,27-28,Ivy Eve Apartments,Excellent ,House / Apartment,"Brisbane, 0.9 km to City centre",199
Brisbane,27-28,Oaks Aurora,Good ,Serviced apartment,"Brisbane, 0.9 km to City centre",189
Brisbane,27-28,Fleet Lane,Good ,Hotel,"Brisbane, 0.7 km to City centre",153
Brisbane,27-28,Riverside Hotel SouthBank,Good ,Hotel,"Brisbane, 0.7 km to City centre",127
Brisbane,27-28,Oaks Casino Towers,Very good ,Serviced apartment,"Brisbane, 0.2 km to City centre",156
Brisbane,27-28,Quest Chermside On Playfield,Excellent ,Serviced apartment,"Brisbane, 9.8 km to City centre",167
Brisbane,27-28,Novotel Brisbane South Bank,Excellent ,Hotel,"Brisbane, 1.0 km to City centre",249
Brisbane,27-28,Four Points by Sheraton Brisbane,Excellent ,Hotel,"Brisbane, 0.5 km to City centre",251
Brisbane,27-28,The Point Brisbane Hotel,Excellent ,Hotel,"Brisbane, 1.3 km to City centre",186
Brisbane,27-28,Great Southern Hotel Brisbane, ,Hotel,"Brisbane, 0.3 km to City centre",114
Brisbane,27-28,Best Western Plus Hotel Diana,Good ,Hotel,"Brisbane, 1.8 km to City centre",144
Brisbane,27-28,Forest Lodge Apartments,Good ,Serviced apartment,"Brisbane, 5.6 km to City centre",100
Brisbane,27-28,ibis Styles Brisbane Elizabeth Street Hotel,Excellent ,Hotel,"Brisbane, 0.1 km to City centre",143
Brisbane,27-28,Holiday Inn Express Brisbane Central,Excellent ,Hotel,"Brisbane, 1.0 km to City centre",144
Brisbane,27-28,Raceways Motel,Excellent ,Motel,"Brisbane, 5.9 km to City centre",110
Brisbane,27-28,Hotel ibis budget Brisbane Airport, ,Hotel,"Brisbane, 8.3 km to City centre",99
Brisbane,27-28,Oaks Felix Brisbane,Very good ,,"Brisbane, 0.6 km to City centre",161
Brisbane,27-28,Arena Apartments,Very good ,,"Brisbane, 1.2 km to City centre",170
Brisbane,27-28,Brisbane Casino Towers,Excellent ,House / Apartment,"Brisbane, 0.7 km to City centre",170
Brisbane,27-28,Gabba Central Apartments,Good ,Serviced apartment,"Brisbane, 2.1 km to City centre",129
Brisbane,27-28,Benson Court,Good ,Hotel,"Brisbane, 3.6 km to City centre",116
Brisbane,27-28,Mantra South Bank Brisbane,Excellent ,Serviced apartment,"Brisbane, 0.8 km to City centre",199
Brisbane,28-29,Adina Apartment Hotel  Brisbane,Excellent ,Serviced apartment,"Brisbane, 0.1 km to City centre",179
Brisbane,28-29,The Chermside Apartments,Very good ,Serviced apartment,"Brisbane, 9.3 km to City centre",121
Brisbane,28-29,Ivy Eve Apartments,Excellent ,House / Apartment,"Brisbane, 0.9 km to City centre",199
Brisbane,28-29,Oaks Aurora,Good ,Serviced apartment,"Brisbane, 0.9 km to City centre",156
Brisbane,28-29,Meriton Suites Herschel Street,Excellent ,Serviced apartment,"Brisbane, 0.5 km to City centre",192
Brisbane,28-29,Fleet Lane,Good ,Hotel,"Brisbane, 0.7 km to City centre",153
Brisbane,28-29,The Point Brisbane Hotel,Excellent ,Hotel,"Brisbane, 1.3 km to City centre",186
Brisbane,28-29,Oaks Casino Towers,Very good ,Serviced apartment,"Brisbane, 0.2 km to City centre",175
Brisbane,28-29,Best Western Plus Hotel Diana,Good ,Hotel,"Brisbane, 1.8 km to City centre",144
Brisbane,28-29,Capri by Fraser Brisbane,Excellent ,Hotel,"Brisbane, 0.4 km to City centre",199
Brisbane,28-29,ibis Styles Brisbane Elizabeth Street Hotel,Excellent ,Hotel,"Brisbane, 0.1 km to City centre",135
Brisbane,28-29,Novotel Brisbane South Bank,Excellent ,Hotel,"Brisbane, 1.0 km to City centre",245
Brisbane,28-29,Quest Chermside On Playfield,Excellent ,Serviced apartment,"Brisbane, 9.8 km to City centre",199
Brisbane,28-29,Great Southern Hotel Brisbane, ,Hotel,"Brisbane, 0.3 km to City centre",119
Brisbane,28-29,Forest Lodge Apartments,Good ,Serviced apartment,"Brisbane, 5.6 km to City centre",100
Brisbane,28-29,Gabba Central Apartments,Good ,Serviced apartment,"Brisbane, 2.1 km to City centre",129
Brisbane,28-29,Riverside Hotel SouthBank,Good ,Hotel,"Brisbane, 0.7 km to City centre",169
Brisbane,28-29,Stamford Plaza Brisbane,Excellent ,Hotel,"Brisbane, 0.7 km to City centre",275
Brisbane,28-29,Holiday Inn Express Brisbane Central,Excellent ,Hotel,"Brisbane, 1.0 km to City centre",144
Brisbane,28-29,Raceways Motel,Excellent ,Motel,"Brisbane, 5.9 km to City centre",115
Brisbane,28-29,Hotel ibis budget Brisbane Airport, ,Hotel,"Brisbane, 8.3 km to City centre",99
Brisbane,28-29,Brisbane Casino Towers,Excellent ,House / Apartment,"Brisbane, 0.7 km to City centre",170
Brisbane,28-29,Arena Apartments,Very good ,,"Brisbane, 1.2 km to City centre",170
Brisbane,28-29,Benson Court,Good ,Hotel,"Brisbane, 3.6 km to City centre",116
Brisbane,28-29,Hotel Oaks Charlotte Towers Brisbane,Very good ,Serviced apartment,"Brisbane, 0.4 km to City centre",174
Brisbane,29-30,Adina Apartment Hotel  Brisbane,Excellent ,Serviced apartment,"Brisbane, 0.1 km to City centre",161
Brisbane,29-30,The Chermside Apartments,Very good ,Serviced apartment,"Brisbane, 9.3 km to City centre",113
Brisbane,29-30,Meriton Suites Herschel Street,Excellent ,Serviced apartment,"Brisbane, 0.5 km to City centre",182
